n_estimators,max_depth,min_samples_split,max_features,bootstrap,validation_loss,mee
10,9,3,3,True,1.3737585997829636,1.1889652844630214
10,9,2,10,True,1.4229568635887853,1.1909548210585565
50,7,5,3,True,1.2934965918561419,1.1915278186621603
10,8,5,10,True,1.4227678857549462,1.1927263309240321
500,6,3,3,True,1.279862855743754,1.1942630122205704
10,8,2,3,True,1.3338420367685853,1.1943362477748605
10,8,2,10,True,1.4225911635191586,1.1944115252397967
10,10,4,10,True,1.3719706593143175,1.1948148345257616
10,6,5,10,True,1.3964127692376813,1.1949227159176328
500,6,2,3,True,1.2771131856887847,1.1954833092931523
100,6,2,3,True,1.28032771460391,1.1959152474227872
1000,6,2,3,True,1.2822488462471027,1.19621254195408
1000,6,3,3,True,1.274671263630296,1.1969607436850311
1000,6,4,3,True,1.281885339552305,1.197455687853466
500,6,4,3,True,1.2825336148129278,1.1982525384466385
100,6,4,3,True,1.2989358196261596,1.1983796432105718
10,10,3,3,True,1.366865063049935,1.200070248121811
500,6,5,3,True,1.2818729430575768,1.2018520552263068
10,9,3,10,True,1.4742992624369684,1.2021334040052878
10,8,4,10,True,1.448641444483549,1.2028660996803004
10,7,3,10,True,1.4379571976704506,1.203012980269142
1000,6,5,3,True,1.2965530501330038,1.2037617864103285
10,10,5,10,True,1.4711467279366168,1.2049202281754676
10,9,5,10,True,1.466954546832718,1.2053890931689437
10,10,2,10,True,1.4495338248328844,1.207251156852352
10,8,4,3,True,1.3723110441986497,1.2090373985029976
10,10,3,10,True,1.5029620216979296,1.2097071627174827
100,6,3,3,True,1.298754166972397,1.2103612204486862
50,6,3,3,True,1.3205677470038077,1.213498834229202
100,6,5,3,True,1.321923123628355,1.214842501793925
10,10,2,3,True,1.3950292086600646,1.2158883660871547
10,7,3,3,True,1.3511194288400517,1.2182287699144845
10,6,3,10,True,1.4530507676950708,1.2185162290207194
10,7,4,3,True,1.4041857845369312,1.2188415159218826
50,6,5,3,True,1.3388980158810986,1.2220825298748843
50,6,2,3,True,1.3486296504729822,1.225603712069776
10,8,5,3,True,1.4132998500664784,1.2257537210370595
10,7,2,10,True,1.5118336698277666,1.2268164797252468
10,9,5,3,True,1.3582531952039307,1.2274760503743276
10,8,3,10,True,1.5352439932858204,1.2292377599659905
10,6,2,10,True,1.4951776896432833,1.2294631762994181
50,6,4,3,True,1.347374390193031,1.2296190501259974
10,7,2,3,True,1.4387118235135887,1.2318650818310029
10,7,4,10,True,1.4685874288583154,1.235449896066246
10,9,4,3,True,1.4968224867429316,1.245403724377183
10,6,2,3,True,1.3951001754557317,1.2481372930310273
10,7,5,3,True,1.4861111639399138,1.2485510161240687
10,6,4,10,True,1.5969962250199337,1.2489114645738624
1000,5,5,10,True,1.4420842958128053,1.2492546941609948
100,5,5,10,True,1.449406363187749,1.2496862815888437
