n_estimators,max_depth,min_samples_split,max_features,bootstrap,validation_loss,mee
500,8,4,10,False,1.1022802054778538,1.0849104835567953
1000,8,4,10,False,1.100448694673149,1.0839536226521405
10,8,5,10,False,1.2391378077457476,1.147157497915611
50,8,5,10,False,1.1351181540545143,1.0971270223852752
100,8,5,10,False,1.1459558313669513,1.1062463372414146
500,8,5,10,False,1.1010262679690292,1.0845382252104083
1000,8,5,10,False,1.1025524693381115,1.0834349063819342
10,8,2,3,False,1.7318355191915986,1.4171946961445512
50,8,2,3,False,1.4856705643945698,1.30544064138139
100,8,2,3,False,1.44567687609682,1.2954308909716987
500,8,2,3,False,1.4219841061264868,1.2857148903517708
1000,8,2,3,False,1.4265871182045118,1.2840942853359005
10,8,3,3,False,1.742098471756324,1.401288722205174
50,8,3,3,False,1.4940470685275236,1.3148340268194778
100,8,3,3,False,1.445465741404788,1.2969635171535698
500,8,3,3,False,1.4384719316916015,1.2875016314737666
1000,8,3,3,False,1.4372232885979903,1.2902535658767686
10,8,4,3,False,1.7385539834441197,1.415701137414886
50,8,4,3,False,1.4805293559449608,1.3110502297381412
100,8,4,3,False,1.4328813095797561,1.2856957490763599
500,8,4,3,False,1.4364128039586788,1.2923256121516034
1000,8,4,3,False,1.4298140847143386,1.2890413505580214
10,8,5,3,False,1.7615627813799908,1.4317735297983913
50,8,5,3,False,1.49117623030205,1.3087118863619502
100,8,5,3,False,1.471764116705899,1.304190576152985
500,8,5,3,False,1.458508010958246,1.2989555863848514
1000,8,5,3,False,1.4390671961323132,1.2923330959343347
10,9,2,10,False,1.216903664581764,1.1208427112457904
50,9,2,10,False,1.082715345250717,1.0660009884963646
100,9,2,10,False,1.0596494796386986,1.0516632046327172
500,9,2,10,False,1.0610061675451508,1.0549463490937727
1000,9,2,10,False,1.0642338137023104,1.0536197491704757
10,9,3,10,False,1.2261626609767604,1.147797665541657
50,9,3,10,False,1.0848491997992267,1.0737654915864034
100,9,3,10,False,1.0932596625060311,1.0657603250294507
500,9,3,10,False,1.060284427063934,1.0547414482929363
1000,9,3,10,False,1.058852536046489,1.053404726410964
10,9,4,10,False,1.2471131872668269,1.1548936223055914
50,9,4,10,False,1.120312806124986,1.087932140444582
100,9,4,10,False,1.0712988114530153,1.0621158410727265
500,9,4,10,False,1.061101147582177,1.0555536041153546
1000,9,4,10,False,1.0622604867999812,1.0531462579557072
10,9,5,10,False,1.2088931077585987,1.113263956677924
50,9,5,10,False,1.0986394611193884,1.075032204411775
100,9,5,10,False,1.066738514075102,1.0548074123927442
500,9,5,10,False,1.0775437809052277,1.0656759342078523
1000,9,5,10,False,1.0710827983014943,1.0614423181152206
10,9,2,3,False,1.4675157723347119,1.291344675724975
50,9,2,3,False,1.3969005852674616,1.2573723494729325
100,9,2,3,False,1.3446257874097227,1.2264998665795326
500,9,2,3,False,1.3110021991610727,1.2181149738389594
1000,9,2,3,False,1.3094000140913686,1.2185724300266312
10,9,3,3,False,1.4526331225470506,1.2863188165136616
50,9,3,3,False,1.3678138241819497,1.237439009371087
100,9,3,3,False,1.325994398222961,1.2273379051610327
500,9,3,3,False,1.3192207635404056,1.2243958748942563
1000,9,3,3,False,1.3066030430951714,1.218920532338921
10,9,4,3,False,1.5148194699406825,1.2974260381644158
50,9,4,3,False,1.344475344487174,1.2348364009915662
100,9,4,3,False,1.3322998475552117,1.2248685769846477
500,9,4,3,False,1.3339404727647801,1.2282264718127176
1000,9,4,3,False,1.3321263610225316,1.226517218377411
10,9,5,3,False,1.6090479740765582,1.3529853751473877
50,9,5,3,False,1.3748407667097926,1.2440873461850737
100,9,5,3,False,1.335004816339549,1.2404074154182594
500,9,5,3,False,1.3310696630372505,1.2317852019585676
1000,9,5,3,False,1.336493873413722,1.2319781979606848
10,10,2,10,False,1.1875650821785164,1.1076842682053545
50,10,2,10,False,1.1113384590154736,1.0645922873211706
100,10,2,10,False,1.0378080102513105,1.0400601994118894
500,10,2,10,False,1.0375321754599514,1.0363634830898072
1000,10,2,10,False,1.0360064814552707,1.0379080903194193
10,10,3,10,False,1.1693783686754873,1.119091500640792
50,10,3,10,False,1.073108249500058,1.0531212149338527
100,10,3,10,False,1.043568755593172,1.0286790071769105
500,10,3,10,False,1.0409362254756336,1.0394483065823876
1000,10,3,10,False,1.038813802980162,1.0387015528374297
10,10,4,10,False,1.1507721612046986,1.0827357524344685
50,10,4,10,False,1.0745625108029278,1.0582742514201442
100,10,4,10,False,1.0481179664578264,1.043308597117218
500,10,4,10,False,1.0481769722164482,1.0408056081415007
1000,10,4,10,False,1.0409127315990157,1.0383178764419125
10,10,5,10,False,1.2523702523163247,1.1426435537829969
50,10,5,10,False,1.0734022499061837,1.0516698569840603
100,10,5,10,False,1.0505687594787683,1.0481507106326244
500,10,5,10,False,1.0548432395146816,1.0504315751807127
1000,10,5,10,False,1.0460843853711799,1.0448818145729186
10,10,2,3,False,1.4397284270266617,1.2453065016481326
50,10,2,3,False,1.2963809148854208,1.207597485770399
100,10,2,3,False,1.2452976611354458,1.1812970952791624
500,10,2,3,False,1.221455373835632,1.1671521179251072
1000,10,2,3,False,1.2338486858788211,1.1719074678697363
10,10,3,3,False,1.515230560300785,1.2919638001321156
50,10,3,3,False,1.2861750656595943,1.1901695059551263
100,10,3,3,False,1.2457514557776908,1.178248924131063
500,10,3,3,False,1.2362915975890088,1.17763843553319
1000,10,3,3,False,1.2353504935383546,1.1721276423488562
10,10,4,3,False,1.477623257247039,1.284254480132028
50,10,4,3,False,1.2850195841337146,1.1935411842165498
100,10,4,3,False,1.2922217398366664,1.1974568661114864
500,10,4,3,False,1.2485471323494193,1.183790299575501
1000,10,4,3,False,1.2358501799193384,1.175532102704264
10,10,5,3,False,1.5123862284772844,1.2969834572451322
50,10,5,3,False,1.3153268558165077,1.2139437517860179
100,10,5,3,False,1.2639116612254386,1.1912975763641698
500,10,5,3,False,1.262090530527712,1.1893112862938444
1000,10,5,3,False,1.2580599295455466,1.1871825537821
