n_estimators,max_depth,min_samples_split,max_features,bootstrap,validation_loss,mee
10,2,5,3,False,9.070812949069003,3.64197935582223
100,1,4,10,False,13.016123054876285,4.427494575095826
500,1,5,10,False,13.040286251538998,4.434564734324196
1000,1,4,10,False,13.090858588680687,4.441268711074086
50,1,2,10,False,13.10302617535184,4.442670933674362
500,1,3,10,False,13.116967665946394,4.444237492764213
1000,1,3,10,False,13.112535374387331,4.445722012991431
500,1,4,10,False,13.117249360966031,4.44845959462484
500,1,2,10,False,13.12859629915223,4.449267433866611
1000,1,5,10,False,13.13794334899729,4.449800212992542
1000,1,2,10,False,13.135374792593645,4.4508690621116695
100,1,2,10,False,13.179223203913013,4.453830952402681
100,1,5,10,False,13.201703131629023,4.456944035237106
50,1,4,10,False,13.222888489093881,4.45902495183968
50,1,3,10,False,13.170047973253288,4.45999413916637
100,1,3,10,False,13.189244731139901,4.4608133726097705
50,1,5,10,False,13.349078879435634,4.477391195456007
10,1,5,10,False,13.269939297407845,4.4800855454430195
10,1,4,10,False,13.39149001780952,4.496056855343199
10,1,2,10,False,13.644423126368523,4.540093807321991
10,1,3,10,False,14.004247277796086,4.599081257132101
10,1,5,3,False,14.737841495713662,4.738834683623598
100,1,4,3,False,14.870428123899915,4.754188064041613
100,1,2,3,False,14.83018886336429,4.771615396679302
10,1,4,3,False,15.121405274508543,4.772072900731851
100,1,5,3,False,15.072279679032665,4.807451503268936
500,1,3,3,False,15.16009823145708,4.828981555858371
500,1,2,3,False,15.148761190516591,4.829076831747732
50,1,5,3,False,15.116473320111846,4.8353221835124875
1000,1,4,3,False,15.21709249286606,4.842802674711293
500,1,5,3,False,15.217307347708825,4.848443583772795
50,1,4,3,False,15.301765648020263,4.84866056956981
500,1,4,3,False,15.26145847475015,4.851206755908553
1000,1,3,3,False,15.325964228683208,4.86003376059513
100,1,3,3,False,15.383306591614996,4.870198160277188
1000,1,5,3,False,15.37665792356874,4.873532260440154
50,1,3,3,False,15.422533034405443,4.882873908532906
1000,1,2,3,False,15.434993607816812,4.890594030684665
50,1,2,3,False,15.832105019417845,4.957285983431801
10,1,3,3,False,16.511279727730816,5.0684464360264165
10,1,2,3,False,16.89359988470023,5.169229710470735
